ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type
5546,https://www.aljazeera.com/news/2020/9/29/india-protests-after-dalit-woman-dies-weeks-after-gang-rape,"India: Dalit woman dies weeks after gang rape, triggering protest",,IND,dalit,1,3,,
5555,https://scroll.in/latest/974211/dalit-lawyer-killed-in-gujarat-allegedly-for-his-social-media-posts-criticising-brahminism,"Dalit lawyer killed in Gujarat, allegedly for his social media posts criticising Brahminism",,IND,dalit,0,,,
5564,https://www.thehindu.com/news/national/other-states/in-uttar-pradesh-police-delay-firs-insult-sexual-assault-survivors-says-report/article32722626.ece,"In Uttar Pradesh, police delay FIRs, insult sexual assault survivors, says report",,IND,dalit,0,,,
5565,https://www.thequint.com/news/india/woman-gang-raped-in-ups-hathras-dies-in-delhi-hospital,19-Year-Old Woman Gang-Raped in UPâ€™s Hathras Dies in Delhi Hospital,,IND,dalit,1,1,,
5577,https://indianexpress.com/article/india/hathras-dalit-gangrape-victim-dies-6629876/,Hathras gangrape: Dalit woman succumbs to injuries in Delhi; security beefed up outside hospital amid protests,,IND,dalit,1,3,,
5579,https://indianexpress.com/article/india/anti-brahmin-posts-on-social-media-5-more-held-for-murder-of-dalit-lawyer-in-kutch-6618523/,â€˜Anti-Brahminâ€™ posts on social media: 5 more held for murder of Dalit lawyer in Kutch,,IND,dalit,0,,,
5585,https://www.cp24.com/world/rape-and-killing-of-dalit-woman-in-india-sparks-mass-outrage-1.5125984,Rape and killing of Dalit woman in India sparks mass outrage,,IND,dalit,1,3,,
5594,https://scroll.in/latest/974578/after-hathras-case-another-dalit-woman-allegedly-gangraped-in-uttar-pradesh-dies-of-injuries,"Uttar Pradesh: After Hathras, another Dalit woman allegedly raped in Balrampur, dies of injuries",,IND,dalit,0,,,
5602,https://www.ucanews.com/news/dalit-catholics-threaten-to-start-new-indian-church/89426,Dalit Catholics threaten to start new Indian church - UCA News,,IND,dalit,1,3,,
5607,https://www.indiatoday.in/crime/story/as-nation-rages-over-hathras-gangrape-dalit-woman-abducted-by-tempo-driver-in-same-up-town-1726742-2020-09-29,"As nation rages over Hathras gangrape, Dalit woman abducted by tempo driver in same UP town",,IND,dalit,0,,,
5618,https://economictimes.indiatimes.com/news/politics-and-nation/hathras-rape-case-wide-protests-over-death-of-up-dalit-gangrape-victim/articleshow/78396969.cms,Hathras rape case: Widespread protests over death of UP dalit gangrape victim,,IND,dalit,1,3,,
5620,https://www.newsclick.in/over-half-prisoners-india-are-muslims-dalits-and-adivasis,"Over Half of Prisoners in India are Muslims, Dalits and Adivasis | NewsClick",,IND,dalit,0,,,
5622,https://www.greaterkashmir.com/india/up-dalit-teen-gang-raped-names-4-upper-caste-men,"UP: Dalit teen gang raped, names 4 upper caste men",,IND,dalit,0,,,
5624,https://timesofindia.indiatimes.com/city/agra/hospital-which-forced-dalit-parents-to-sell-newborn-over-unpaid-medical-bills-sealed-probe-on/articleshow/77877498.cms,"Agra hospital which forced Dalit parents to â€˜sellâ€™ newborn over unpaid medical bills sealed, probe on",,IND,dalit,0,,,
5626,https://hwnews.in/shows/news-report/spine-broken-tongue-cut-dalit-woman-gangraped-allegedly-upper-caste-men-dies/144571,"Spine Broken, Tongue Cut: Dalit Woman Gangraped By Allegedly Upper Caste Men In UP, Dies | HW English",,IND,dalit,0,,,
5642,http://jamaateislamihind.org/eng/jamaat-e-islami-hind-condemns-gang-rape-of-dalit-girl-in-hathras/,"Jamaat-e-Islami Hind condemns gang rape of Dalit girl in Hathras, UP; demands swift justice for victim",,IND,dalit,1,1,,
5647,https://www.indiatoday.in/crime/story/gujarat-dalit-lawyer-stabbed-death-fb-post-critical-brahminism-1725975-2020-09-27,Gujarat: Dalit lawyer stabbed to death in broad daylight over FB postÂ critical of Brahminism,,IND,dalit,0,,,
5649,https://timesofindia.indiatimes.com/city/agra/in-hathras-village-dalit-families-say-they-live-alone-eat-alone/articleshow/78414665.cms,"In Hathras village, Dalit families say they live alone, eat alone | Agra News - Times of India",,IND,dalit,0,,,
5654,https://madrascourier.com/opinion/no-country-for-dalit-women/,No Country For Dalit Women | Madras Courier,,IND,dalit,0,,,
5662,https://roundtableindia.co.in/index.php?option=com_content&view=article&id=10002:gaurav-3&catid=119:feature&Itemid=132,"For the perfect progressive recipe, skip caste, sprinkle Dalit swadanusaar: Gaurav Somwanshi",,IND,dalit,0,,,
5665,https://indianexpress.com/article/india/five-more-held-for-dalit-lawyers-murder-in-kutch-6618298/,Five more held for Dalit lawyerâ€™s murder in Kutch,,IND,dalit,0,,,
5666,http://www.jantakareporter.com/india/indias-women-child-development-minister-smriti-irani-and-countrys-lapdog-media-face-condemnation-for-hypocrisy-after-19-year-old-dalit-gang-rape-victim-from-hathras-dies/306539/,India's Women & Child Development Minister Smriti Irani and country's lapdog media face condemnation for hypocrisy after 19-year-old Dalit gang-rape victim from Hathras dies,,IND,dalit,1,3,,
5669,https://www.firstpost.com/entertainment/serious-men-movie-review-nawazuddin-siddiquis-engaging-performance-fronts-an-ill-informed-take-on-dalit-life-8865871.html,"Serious Men movie review: Nawazuddin Siddiquiâ€™s engaging performance fronts an ill-informed take on Dalit life - Entertainment News , Firstpost",,IND,dalit,0,,,
5670,https://www.anews.com.tr/world/2020/09/30/rape-and-killing-of-dalit-woman-shocks-india-draws-outrage,"Rape and killing of Dalit woman shocks India, draws outrage",,IND,dalit,1,3,,
5675,https://mattersindia.com/2020/09/two-dalit-rights-activists-nominated-to-21st-century-heroes-of-india/,Two Dalit rights activists nominated to â€œ21st Century Heroes of Indiaâ€,,IND,dalit,0,,,
5682,https://kannada.news18.com/news/national-international/balrmpur-gang-rape-after-hathras-another-dalit-woman-gang-raped-killed-in-uttar-pradesh-balrampur-sct-463329.html,News18 Kannada - Balrampur Gang Rape: after Hathras another Dalit Woman Gang raped and Murders in Uttar Pradesh Balrampur | Å•Ë›Â‰Å•Ë›Â¤Å•Å‚ÂÅ•Ë›Â¤Å•Ë›Â° Å•Ë›ÅžÅ•Å‚ÂÅ•Ë›Â°Å•Ë›ÅšÅ•Å‚Â‡Å•Ë›Å›Å•Ë›ÅšÅ•Ë›Ë›Å•Å‚ÂÅ•Ë›Ë›Å•Ë›Å¼ Å•Ë›Å½Å•Ë›Â¤Å•Å‚ÂÅ•Ë›Â¤Å•Å‚ÂŠÅ•Ë›Â‚Å•Ë›ÅšÅ•Å‚Â Å•Ë›Â—Å•Å‚ÂÅ•Ë›Å»Å•Ë›Å¾Å•Ë›Â‚Å•Ë›Â—Å•Å‚Â Å•Ë›Â°Å•Å‚Â‡Å•Ë›ÅžÅ•Å‚Â!; Å•Ë›Ä¾Å•Ë›Å¼Å•Ë›Ë‡Å•Ë›Åš Å•Ë›Â‡Å•Ë›Â‚,,none,none,0,,,
5683,https://swarajyamag.com/politics/jharkhand-jmm-congress-government-says-dalit-man-his-two-children-died-of-illness-food-commission-says-family-suffered-from-chronic-hunger,"Jharkhand: JMM-Congress Government Says Dalit Man, His Two Children Died Of â€˜Illnessâ€™; Food Commission Says Family Suffering From â€˜Chronic Hungerâ€™",,IND,dalit,0,,,
5686,https://sabrangindia.in/article/thousands-pay-last-respects-dalit-lawyer-activist-devji-maheshwari,Thousands pay last respects to Dalit lawyer-activist Devji Maheshwari | SabrangIndia,,IND,dalit,1,3,,
5690,http://muslimmirror.com/eng/a-19-yearr-old-dalit-woman-gang-raped-her-tongue-cut-off/,"A 19-yearr-old Dalit woman gang raped, her tongue cut off",,IND,dalit,0,,,
5691,https://feminisminindia.com/2020/09/13/need-more-dalit-women-dalit-queer-writers-india-today/,Why Do We Need More Dalit Women & Dalit Queer Writers In India Today?,,IND,dalit,0,,,
5705,https://sabrangindia.in/article/dalit-bahujan-alliance-takes-shape-ahead-bihar-elections,Dalit Bahujan alliance takes shape ahead of Bihar elections | SabrangIndia,,IND,dalit,0,,,
5712,https://www.newsclick.in/dalit-girl-gang-raped-upper-caste-men-hathras-dies-delhi-hospital,"Dalit Girl Gang-Raped by Upper Caste Men in Hathras, Dies in Delhi Hospital | NewsClick",,IND,dalit,1,3,,
5717,https://mattersindia.com/2020/09/two-dalit-activists-to-receive-awards-for-social-work/,Two Dalit activists to receive awards for social work,,IND,dalit,0,,,
5750,https://timesofindia.indiatimes.com/india/ljp-meet-on-bihar-polls-on-monday-party-likely-to-continue-in-nda-in-state/articleshow/77966266.cms,"Bihar assembly elections: LJP meet on poll today, Chirag questions Nitishâ€™s Dalit move | India News - Times of India",,IND,dalit,0,,,
5755,https://www.firstpost.com/india/19-year-old-dalit-girl-from-ups-hathras-dies-nearly-two-weeks-after-gangrape-and-assault-8861601.html,"19-year-old Dalit girl from UP's Hathras dies nearly two weeks after gangrape and assault - India News , Firstpost",,IND,dalit,0,,,
5757,https://velivada.com/2020/09/07/challenges-to-pursue-higher-education-for-young-dalit-girls/,Challenges To Pursue Higher Education For Young Dalit GirlsÂ ,,IND,dalit,0,,,
5758,https://www.newindianexpress.com/nation/2020/sep/04/up-unsafe-for-daughters-four-men-sexually-harass-dalit-woman-man-attempts-to-rape-his-seven-year-o-2192394.html,UP unsafe for daughters?Â Four men sexually harass Dalit woman; man attempts to rape his seven-year-o,,IND,dalit,0,,,
5768,https://allauthor.com/cover-of-the-month/9374/,"Vote for Justice, Liberty, Equality: Dalits in Independent India in Book Cover Competition September",,IND,dalit,0,,,
5777,https://timesofindia.indiatimes.com/city/rajkot/tension-in-kutch-following-murder-of-dalit-leader/articleshow/78331113.cms,Tension in Kutch following murder of Dalit leader | Rajkot News - Times of India,,IND,dalit,0,,,
5791,https://indianexpress.com/article/opinion/columns/bihar-elections-dalit-politics-kanshi-ram-fragmented-vote-6600327/,Dalit assertion and politics is dependent on dominant parties in Bihar,,IND,dalit,0,,,
5800,https://catholicherald.co.uk/discrimination-against-dalit-catholics-threatens-to-split-indian-church/,Discrimination against Dalit Catholics threatens to split Indian Church - Catholic Herald,,IND,dalit,0,,,
5805,https://maktoobmedia.com/2020/09/30/death-of-dalit-woman-congress-bhim-army-bsp-and-sp-hit-out-at-yogi-adityanath/,"Death of Dalit woman: Congress, Bhim Army, BSP, and SP hit out at Yogi Adityanath - Maktoob",,IND,dalit,1,3,,
5811,https://news.101reporters.com/type_1/business/dalit-entrepreneurs-help-bridge-digital-divide-during-pandemic/,Dalit entrepreneurs help bridge digital divide during pandemic | 101Reporters News,,IND,dalit,0,,,
5819,https://www.youthkiawaaz.com/2020/09/up-cm-yogi-adityanath-directs-hearing-of-the-hathras-gang-rape-case-in-fast-track-court/,Hathras Case: Dalit Woman Cremated Without Familyâ€™s Approval In UP,,IND,dalit,1,3,,
5838,https://www.prabhatkhabar.com/state/west-bengal/calcutta/in-up-the-fire-of-physical-exploitation-of-dalit-daughter-reached-kolkata-youth-congress-and-students-parishad-protested-outside-raj-bhavan-sam,in up the fire of physical exploitation of dalit daughter reached kolkata youth congress and students parishad protested outside raj bhavan sam,,IND,dalit,1,3,,
5846,https://frontline.thehindu.com/dispatches/farmers-and-dalit-organisations-oppose-karnataka-governments-proposed-bill-banning-cow-slaughter/article32692373.ece,Farmers and Dalit organisations oppose Karnataka government's plan to bring Bill banning cow slaughter,,IND,dalit,0,,,
5848,https://www.timesnownews.com/mirror-now/in-focus/article/casteism-on-display-in-tamil-nadu-metal-fence-installed-across-dalit-familys-property-by-villagers/649624,Casteism on display in Tamil Nadu! Metal fence installed across Dalit family's property by villagers,,IND,dalit,0,,,
5862,https://www.youthkiawaaz.com/2020/09/hyderabad-student-death-case/,Dalit Scholar In Hyderabad Dies Due To Medical Negligence,,IND,dalit,0,,,
5867,https://www.theyouth.in/2020/09/11/5th-passed-dalit-woman-labourer-earned-%e2%82%b92-today-she-has-an-empire-of-%e2%82%b92000-crore/,"5th passed Dalit woman labourer earned â‚¹2, today she has an empire of â‚¹2,000 crore",,IND,dalit,0,,,
5890,https://www.theweek.in/news/india/2020/10/01/hathras-2-yet-another-dalit-woman-gangraped-and-killed-in-up-balrampur.html,Hathras 2.0: Yet another dalit woman gangraped and killed in UP's Balrampur,,IND,dalit,0,,,
5903,https://thesite.in/thirst-for-knowledge-turns-whatsapp-group-into-a-coaching-centre-for-dalit-and-muslim-youths,Thirst for knowledge turns WhatsApp group into a coaching centre for Dalit and Muslim youths,,IND,dalit,0,,,
5908,http://thehimalayantimes.com/nepal/dalit-leaders-fast-unto-death-strike-enters-fourth-day/,Dalit leadersâ€™ fast-unto-death strike enters fourth day,,none,dalit,1,3,,
5918,https://sabrangindia.in/article/dalit-worker-killed-touching-food-upper-caste-party-madhya-pradesh,Dalit worker killed for touching food at â€˜Upper Casteâ€™ party in Madhya Pradesh! | SabrangIndia,,IND,dalit,0,,,
5920,https://www.thenewsminute.com/article/dharmapuri-mp-visits-dalit-family-fenced-caste-hindus-assures-support-132790,"Dharmapuri MP visits Dalit family fenced in by caste Hindus, assures support",,IND,dalit,0,,,
5954,https://www.deshabhimani.com/english/news/national/cpim-politburo-condemns-yogi-govt-dalit-girl-rape/2833,Politburo Condemns Yogi Govt For Caste Cruelty To Dalit Rape Victim,,IND,dalit,0,,,
5960,https://www.tribuneindia.com/news/nation/hathras-dm-announces-rs-10-lakh-compensation-for-family-of-dead-dalit-woman-148461,Hathras DM announces Rs 10 lakh compensation for family of dead Dalit woman,,IND,dalit,1,3,,
5967,https://maktoobmedia.com/2020/09/12/dalit-adivasi-groups-seek-law-to-guarantee-jobs-to-educated-youths/,"Dalit, Adivasi groups seek law to guarantee jobs to educated youths - Maktoob",,IND,dalit,0,,,
5974,https://newsable.asianetnews.com/crime/dalit-man-murdered-for-twirling-moustache-caste-related-crime-puts-rajasthan-in-bad-light-ycb-qgr3ay,Dalit man murdered for twirling moustache; Caste-related crime puts Rajasthan in bad light,,IND,dalit,0,,,
5986,https://www.thenewsminute.com/article/dalit-teen-gang-raped-names-4-upper-caste-men-133792,"Dalit teen gang raped in UP, names 4 upper caste men",,IND,dalit,0,,,
5997,https://indianexpress.com/article/india/two-dalit-men-shot-dead-three-injured-over-land-dispute-in-bihar-6584852/,"Two Dalit men shot dead, three injured over land dispute in Bihar",,IND,dalit,0,,,
5998,https://seemaglobalconsulting.com/understanding-caste-the-friendship-of-a-brahmin-and-a-dalit/,Understanding Caste: The Friendship of a Brahmin and a Dalit - Seema Global Consulting,,IND,dalit,0,,,
5999,https://www.newindianexpress.com/nation/2020/sep/29/hathras-dalit-gang-rape-congressquestions-silence-of-pm-bjp-women-leaders-2203536.html,"Hathras Dalit gang rape: CongressÂ questions 'silence' of PM, BJP women leaders",,IND,dalit,0,,,
6004,https://www.socialmediamatters.in/dalit-women-s-online-experience-is-marginalization-within-marginalization,Dalit Womenâ€™s Online Experience Is Marginalization Within Marginalizat,,IND,dalit,1,1,,
6008,https://breakingtube.com/up-news/hathras-gangrape-victim-dalit-girl-dies-in-delhi-hospital/,Hathras Gangrape victim dalit girl dies in Delhi hospital,,none,none,0,,,
6016,https://sputniknews.com/india/202009291080604886-death-of-dalit-indian-teenager-brutally-gang-raped-by-four-men-sparks-political-outrage/,"Death of 'Dalit' Indian Teenager, 'Brutally Gang-Raped by Four Men' Sparks Political Outrage",,IND,dalit,1,1,,
6022,https://www.indiawest.com/news/india/rape-and-killing-of-dalit-woman-shocks-india-draws-outrage/article_5599ea66-0352-11eb-ad26-b78843b628e5.html,"Rape and Killing of Dalit Woman Shocks India, Draws Outrage",,IND,dalit,1,3,,
6023,https://scroll.in/latest/973994/up-dalit-woman-allegedly-gangraped-in-hathras-one-person-arrested,"Uttar Pradesh: Dalit woman gangraped in Hathras district, one person arrested",,IND,dalit,0,,,
6031,https://thesecondangle.com/dalit-lawyer-killed-over-his-anti-brahmanism-social-media-post-reports/,Dalit Lawyer Killed Over His Anti-Brahmanism Social Media Post: Reports â€“ The Second Angle,,IND,dalit,0,,,
6033,https://kractivist.org/parliament-to-take-up-manual-scavengers-bill-without-consultation-dalit-rights-group/,Parliament to take up manual scavengers bill 'without consultation': Dalit rights group - Kractivism,,IND,dalit,0,,,
